20060611,20191230,24.090872756,120.606281656,45.1688,-71.7932,204.2308,-47.0365,0.0,GS22
20060612,20191230,24.094589709,120.647689329,52.8795,-63.9395,179.9601,-10.2513,0.0,GS23
20060610,20191230,24.025233354,120.526089423,34.7537,-70.8462,201.7234,-87.7146,0.0,GS24
20060712,20191230,23.986511615,120.64022676,91.2663,-63.3828,197.0856,-57.4372,0.0,GS25
20060609,20191230,23.869839579,120.646024117,287.8475,-60.7599,180.5627,13.702,0.0,GS26
20060712,20191230,23.824749652,120.577881223,77.858,-67.0833,197.2406,-76.8971,0.0,GS27
20060618,20191230,23.080987413,120.214363923,26.8446,-93.0653,148.4174,-47.2212,0.0,GS28
20060617,20191230,23.075129217,120.315824343,38.6241,-102.1817,133.3485,-20.5756,0.0,GS29
20060626,20191230,23.020483942,120.226290747,53.435,-65.1309,102.4507,-59.2526,0.0,GS30
20060618,20191230,23.018902209,120.27576944,44.5224,-80.7658,74.459,-36.0385,0.0,GS31
20060624,20191230,23.025786914,120.337094731,57.6962,-142.0378,28.2767,-10.3844,0.0,GS32
20060623,20191230,22.964428572,120.187817807,25.4774,-87.7618,123.8199,-17.4817,0.0,GS33
20061223,20191230,22.939225151,120.275140072,37.1871,-83.4075,6.7483,-5.5675,0.0,GS34
20061223,20191230,22.935522607,120.309383839,51.2089,-88.2198,-1.1266,1.2794,0.0,GS35
20061223,20191230,24.362046394,120.625334474,72.5256,-63.2067,193.1091,-47.2184,0.0,GS36
20061223,20191205,24.328575759,120.715439068,230.9931,-47.245,192.5998,25.084,0.0,GS37
20061223,20191230,24.279807534,120.600588623,199.8116,-55.5358,190.8049,-67.5789,0.0,GS38
20061021,20191230,24.184409877,120.529598842,37.4389,-75.1713,196.3758,-72.9164,0.0,GS39
20061223,20161107,24.181237099,120.576310921,263.8831,-51.7717,144.1441,-12.7762,0.0,GS40
20071124,20191230,23.377555268,120.444935052,74.8667,-52.6763,130.8425,-15.524,0.0,GS41
20071123,20191230,23.273226077,120.452014159,133.5864,-54.6798,75.2983,24.0044,0.0,GS42
20071127,20191230,23.257159798,120.373609793,47.1518,-52.9154,145.1237,-30.4101,0.0,GS43
20071130,20191230,23.222245072,120.400398407,160.2918,-60.033,92.2829,48.8318,0.0,GS44
20090106,20191230,22.749105411,120.728165228,759.0626,-50.4462,-127.878,29.9467,0.0,GS45
20090108,20191230,22.527524794,120.649458371,139.8542,-50.4265,-124.1106,19.9809,0.0,GS46
20090106,20130724,21.948749578,120.74525131,31.4476,-19.8651,-21.7862,-72.4207,0.0,GS47
20090522,20120311,24.023612115,121.188583924,1121.6333,6.6603,7.3374,32.742,0.0,GS48
20090402,20120311,24.025988041,121.184504643,1325.7555,-17.5412,15.3324,6.6597,0.0,GS49
20090326,20120311,24.023146044,121.183347173,1157.7572,-8.7325,10.3687,-18.7192,0.0,GS50
20100102,20191230,22.998461468,120.548148215,184.9694,-85.6552,-95.7079,-1.7469,0.0,GS51
